filename,url,md5,sha256
compface-1.5.2.tar.gz,http://ftp.xemacs.org/pub/xemacs/aux/compface-1.5.2.tar.gz,62f4f79c0861ad292ba3cf77b4c48319,a6998245f530217b800f33e01656be8d1f0445632295afa100e5c1611e4f6825
ConsoleKit-0.4.6.tar.xz,https://ftp.ludd.ltu.se/mirrors/blfs/conglomeration/consolekit/ConsoleKit-0.4.6.tar.xz,6aaadf5627d2f7587aa116727e2fc1da,d8f4addb704056a8e294a43d09d99e5ab9f258a46a17325c2640659fd361549e
convmv-1.15.tar.gz,https://j3e.de/linux/convmv/convmv-1.15.tar.gz,b1bb703c08c6355868d15890ff193f7d,c315aec78490b588000467d1c51081b36e629de0537c5a17fd48b1acaf8a5135
cpio-2.11.tar.bz2,https://ftp.gnu.org/pub/gnu/cpio/cpio-2.11.tar.bz2,20fc912915c629e809f80b96b2e75d7d,bb820bfd96e74fc6ce43104f06fe733178517e7f5d1cdee553773e8eff7d5bbd
cppunit-1.12.1.tar.gz,https://sourceforge.net/projects/cppunit/files/cppunit/1.12.1/cppunit-1.12.1.tar.gz,bd30e9cf5523cdfc019b94f5e1d7fd19,ac28a04c8e6c9217d910b0ae7122832d28d9917fa668bcc9e0b8b09acb4ea44a
cracklib-2.9.0.tar.gz,https://downloads.sourceforge.net/cracklib/cracklib-2.9.0.tar.gz,e0f94ac2138fd33c7e77b19c1e9a9390,17fecdfa78c0b9b47afa1533ea99b5351c3cef770bbd9c8c34391827efecbdc0
cracklib-words-20080507.gz,https://downloads.sourceforge.net/cracklib/cracklib-words-20080507.gz,7fa6ba0cd50e7f9ccaf4707c810b14f1,e0c7f452c1fd80d551ae4a7d1afa7fa19cbf47c2d6d5dafc1255c1e76502cb71
csound_5.17.11~dfsg.orig.tar.gz,https://archive.debian.org/debian-archive/debian/pool/main/c/csound/csound_5.17.11~dfsg.orig.tar.gz,0dccb861cb57140f097cb070c7f10310,aa80990fafab4a89964c5f5e9bf4499199f153519493cf26982d5ce77d01d546
ctdb-2.3.tar.gz,https://www.samba.org/ftp/ctdb/ctdb-2.3.tar.gz,5dfb5b055298b6cb80e7d0cd40768e50,393b0731d5ad1befbd302dfb931fcc6b4124fa52013a4f3bc0270499d871c34b
cups-1.6.3-source.tar.bz2,https://github.com/apple/cups/releases/download/release-1.6.3/cups-1.6.3-source.tar.bz2,946a2d8ad1aec6beced312fce18543da,84fa83dea6ed08dbd4d1112d9b0005424713b32bcb13111857836312896cf29d
cups-filters-1.0.35.tar.xz,https://www.openprinting.org/download/cups-filters/cups-filters-1.0.35.tar.xz,f722074dfa8efd3fcb8502cede13a608,5de5d6f4405de56f7dcd8d113eae7202e9ac1cdd6554a8d7985902e35ac7d592
curl-7.31.0.tar.bz2,https://curl.haxx.se/download/curl-7.31.0.tar.bz2,b7bea20579ac2f696338ae03f2c19ba5,a73b118eececff5de25111f35d1d0aafe1e71afdbb83082a8e44d847267e3e08
cvs-1.11.23.tar.bz2,https://ftp.gnu.org/non-gnu/cvs/source/stable/1.11.23/cvs-1.11.23.tar.bz2,0213ea514e231559d6ff8f80a34117f0,400f51b59d85116e79b844f2d5dbbad4759442a789b401a94aa5052c3d7a4aa9
cyrus-sasl-2.1.26.tar.gz,https://ftp.ludd.ltu.se/mirrors/blfs/conglomeration/cyrus-sasl/cyrus-sasl-2.1.26.tar.gz,a7f4e5e559a0e37b3ffc438c9456e425,8fbc5136512b59bb793657f36fadda6359cae3b08f01fd16b3d406f1345b7bc3
dante-1.3.2.tar.gz,https://www.inet.no/dante/files/dante-1.3.2.tar.gz,250c6456cd3fefa17f07fa80c9ccf6bd,6b736f32ec58b899c24cf14be02491a0631a778e385314370d5dea4baf482efb
dash_0.5.7.orig.tar.gz,https://archive.debian.org/debian-archive/debian/pool/main/d/dash/dash_0.5.7.orig.tar.gz,f6cedb10ae7258adb5ab17a10ae80d51,ae89fa9f1145b7748cf0740e1df04cd52fdf8a285da4911dd0f04983efba4e39
dblatex3-0.3.12.tar.bz2,https://sourceforge.net/projects/dblatex/files/dblatex/dblatex-0.3.12/dblatex3-0.3.12.tar.bz2,550adafd078432ff144b57d90c647714,16e82786272ed1806a079d37914d7ba7a594db792dc4cc34c1c3737dbd4da079
dbus-1.6.12.tar.gz,https://dbus.freedesktop.org/releases/dbus/dbus-1.6.12.tar.gz,a70edc50524f258eaf5c9a9994ed8748,f67a7abfd6d045c1e9eba2bba4199d301836bc0c6e8a727c765913aba780ee92
dbus-glib-0.100.2.tar.gz,https://dbus.freedesktop.org/releases/dbus-glib/dbus-glib-0.100.2.tar.gz,ad0920c7e3aad669163bb59171cf138e,a5bb42da921f51c28161e0e54a5a8241d94a1c0499a14007150e9ce743da6ac5
dconf-0.16.1.tar.xz,https://ftp.gnome.org/pub/gnome/sources/dconf/0.16/dconf-0.16.1.tar.xz,1f17e92511a21240ab5a56e4523f77da,a551d04d06599ee9adde500c71ad8567d68f45420b6dbca10ca51e2834d80fee
dejagnu-1.5.1.tar.gz,https://ftp.gnu.org/pub/gnu/dejagnu/dejagnu-1.5.1.tar.gz,8386e04e362345f50ad169f052f4c4ab,60e747d1a4c5c7f76bee649bb9641e66f9605548b2761435aca09f88094433d2
dejavu-fonts-2.33.tar.bz2,https://sourceforge.net/projects/dejavu/files/dejavu/2.33/dejavu-fonts-2.33.tar.bz2,d1fd9d88db19ddd6a5a958470e134408,bc60143be7adf8868d9233ae0f0a0c1b38b3bdd23529859dfdca7b3374cba082
desktop-file-utils-0.21.tar.xz,https://freedesktop.org/software/desktop-file-utils/releases/desktop-file-utils-0.21.tar.xz,fda5c312c9fb3b8d818fb54f2c34db82,b6c9b860538ef1cffbcdfbc9cb578f85a080ad8c1207c8b3a39e9fd183f9782b
